id,climate,energy,environment,resources,sustainability,dedicated,total
MD3CE,0,0,0,0,0,0,0
MDTR2MC,0,0,0,0,0,0,0
MECA2M,1,1,1,0,1,2,2
MECI2FC,0,0,0,0,0,0,0
MEDE2FC,0,0,0,0,0,0,0
MEFA2FC,0,0,0,0,0,0,0
MEFY2MC,0,0,0,0,0,0,0
MEGE9CE,0,0,0,0,0,0,0
MEGN2FC,0,0,0,0,0,0,0
MELO2FC,0,0,0,0,0,0,0
MEST2FC,0,0,0,0,0,0,0
MG2MC,0,0,0,0,0,0,0
MICH7FC,0,0,0,0,0,0,0
MINADROI,0,0,0,0,0,0,0
MINAGEST,0,0,0,0,0,0,0
MINALLE,0,0,0,0,0,0,0
MINANGL,0,0,0,0,0,0,0
MINANTI,0,0,0,0,0,0,0
MINARCH,0,0,0,0,0,0,0
MINARKE,0,0,0,0,0,0,0
MINBIOL,0,0,0,0,0,0,0
MINCHIM,0,0,0,0,0,0,0
MINCHIN,0,0,0,0,0,0,0
MINCOMU,0,0,0,0,0,0,0
MINCRIM,0,0,0,0,0,0,0
MINCUCREA,0,0,0,0,0,0,0
MINCULTS,0,1,0,0,0,1,1
MINDATA,0,0,0,0,0,0,0
MINDD,1,0,1,0,1,2,2
MINDENV,2,0,2,0,1,1,2
MINECON,0,0,0,0,0,0,0
MINELEC,0,0,0,0,0,0,0
MINEURO,0,0,0,0,0,0,0
MINFARM,0,0,0,0,0,0,0
MINFILO,0,0,0,0,0,0,0
MINFRAN,0,0,0,0,0,0,0
MINFYKI,0,0,0,0,0,0,0
MINGBIO,0,0,0,0,0,0,0
MINGENRE,0,0,0,0,0,0,0
MINGEOG,0,0,1,0,0,0,1
MINHISP,0,0,0,0,0,0,0
MINHIST,0,0,0,0,0,0,0
MINHUSO,0,0,0,0,0,0,0
MINISLAM,0,0,0,0,0,0,0
MINITA,0,0,0,0,0,0,0
MINLING,0,0,0,0,0,0,0
MINLITT,0,0,0,0,0,0,0
MINMAP,0,0,0,0,0,0,0
MINMATH,0,0,0,0,0,0,0
MINMEDI,0,0,0,0,0,0,0
MINMPME,0,0,0,0,0,0,0
MINMUSI,0,0,0,0,0,0,0
MINNEER,0,0,0,0,0,0,0
MINODROI,0,0,0,0,0,0,0
MINOECO,0,0,0,0,0,0,0
MINOFYKI,0,0,0,0,0,0,0
MINOGEST,0,0,0,0,0,0,0
MINORI,0,0,0,0,0,0,0
MINPHYS,0,0,0,0,0,0,0
MINRELI,0,0,0,0,0,0,0
MINSBIM,0,0,0,0,0,0,0
MINSINF,0,0,0,0,0,0,0
MINSOCA,0,0,0,0,0,0,0
MINSPED,1,0,1,0,0,1,1
MINSPOL,0,0,0,0,0,0,0
MINSREL,0,0,0,0,0,0,0
MINSTAT,0,0,0,0,0,0,0
MINSTIC,0,0,0,0,0,0,0
MINTHEO,0,0,0,0,0,0,0
MIOR1FC,0,0,0,0,0,0,0
MLEG2MC,0,0,0,0,0,0,0
MMPE2FC,0,0,0,0,0,0,0
MNUC2MC,0,0,0,0,0,0,0
MOSP2FC,0,0,0,0,0,0,0
MOTR2M,0,0,0,0,0,0,0
MPHM2MC,0,0,0,0,0,0,0
MSC9CE,0,0,0,0,0,0,0
MSCO2FC,0,0,0,0,0,0,0
MSP9CE,0,0,0,0,0,0,0
MSPO2FC,0,0,0,0,0,0,0
MSSP2MC,0,0,0,0,0,0,0
MTER7FC,0,0,0,0,0,0,0
MULT2M,1,0,0,0,1,1,2
MURG2MC,0,0,0,0,0,0,0
MURG9CE,0,0,0,0,0,0,0
MUSA9CE,0,0,0,0,0,0,0
MUSI1BA,0,0,0,0,0,0,0
MUSI2M,1,0,0,0,0,0,1
MUSI2M1,1,0,0,0,0,0,1
MUSI9CE,0,0,0,0,0,0,0
NANO2MC,0,0,0,0,0,0,0
NECH2MC,0,0,0,0,0,0,0
NEFR9CE,0,0,0,0,0,0,0
NEPE9CE,0,0,0,0,0,0,0
NERH2FC,0,0,0,0,0,0,0
NEUR2MC,0,0,0,0,0,0,0
NOTA2MC,0,0,0,0,0,0,0
NUCL2FC,0,0,0,0,0,0,0
NUSP7FC,0,0,0,0,0,0,0
OBST2MC,0,0,0,0,0,0,0
OFTA2MC,0,0,0,0,0,0,0
ONCO2MC,0,0,0,0,0,0,0
ONDI9CE,0,0,0,0,0,0,0
ONTO9CE,0,0,0,0,0,0,0
OPES2M,0,0,0,0,0,0,0
OPSO8FC,0,0,0,0,0,0,0
ORL2MC,0,0,0,0,0,0,0
ORSP2FC,0,0,0,0,0,0,0
ORTA2FC,0,0,0,0,0,0,0
ORTD2MC,0,0,0,0,0,0,0
ORTH2FC,0,0,0,0,0,0,0
ORTO2MC,0,0,0,0,0,0,0
PACC1FC,0,0,0,0,0,0,0
PAFA1FC,0,0,0,0,0,0,0
PALI1FC,0,0,0,0,0,0,0
PARO2MC,0,0,0,0,0,0,0
PASA2FC,0,0,0,0,0,0,0
PATR2MC,0,0,0,0,0,0,0
PCDI8FC,0,0,0,0,0,0,0
PCFA2FC,0,0,0,0,0,0,0
PCSA2FC,0,0,0,0,0,0,0
PCSE2FC,0,0,0,0,0,0,0
PEDI2MC,0,0,0,0,0,0,0
PENS2FC,0,0,0,0,0,0,0
PERI2FC,0,0,0,0,0,0,0
PETR2FC,0,0,0,0,0,0,0
PHAM2M,0,0,0,0,0,0,0
PHYS1BA,1,0,0,0,1,0,1
PHYS2A,0,0,0,0,0,0,0
PHYS2M,3,0,0,0,0,3,3
PHYS2M1,3,0,0,0,0,3,3
PLCI2FC,0,0,0,0,0,0,0
PLPA2FC,0,0,0,0,0,0,0
PLUR2FC,0,0,0,0,0,0,0
PNEU2MC,0,0,0,0,0,0,0
POAS2FC,0,0,0,0,0,0,0
POMA2FC,0,0,0,0,0,0,0
POSM2A,0,0,0,0,0,0,0
POSU2FC,0,0,0,0,0,0,0
PPE1BA,0,0,1,0,1,1,2
PPES2FC,0,0,0,0,0,0,0
