id,climate,energy,environment,resources,sustainability,dedicated,total
00297-0000000674,0,0,0,0,0,0,0
00501-0000001152,0,0,0,0,0,0,0
00304-0000000679,0,0,0,0,0,0,0
00695-0000002011,0,0,0,0,0,0,0
00692-0000002008,0,0,0,0,0,0,0
00689-0000002005,0,0,0,0,0,0,0
00273-0000000627,0,0,0,0,0,0,0
00704-0000002047,0,0,1,0,0,0,1
00448-0000001002,0,0,0,0,0,0,0
00522-0000001241,0,0,0,0,0,0,0
00697-0000002027,0,0,0,0,0,0,0
00447-0000001001,0,0,0,0,0,0,0
00696-0000002026,0,0,0,0,0,0,0
00272-0000000626,0,0,0,0,0,0,0
00533-0000001348,0,0,0,0,0,0,0
00516-0000001193,0,0,0,0,0,0,0
00517-0000001195,0,0,0,0,0,0,0
00054-0000000069,0,0,0,0,0,0,0
00057-0000000072,0,0,0,0,0,0,0
00220-0000000547,0,0,0,0,0,0,0
00107-0000000325,0,0,0,0,0,0,0
00056-0000000071,1,0,1,0,1,1,1
00116-0000000334,0,0,0,0,0,0,0
00199-0000000515,0,0,0,0,0,0,0
00063-0000000090,0,0,0,0,0,0,0
00229-0000000555,0,0,0,0,0,0,0
00138-0000000400,0,0,0,0,0,0,0
00215-0000001756,0,0,0,0,0,0,0
00512-0000001175,4,0,1,1,4,1,6
00293-0000000641,0,0,0,0,0,0,0
00628-0000001771,0,0,0,0,0,0,0
00127-0000000355,0,0,0,0,1,0,1
00091-0000000303,0,0,0,0,0,0,0
00049-0000000055,2,1,1,1,2,2,2
00040-0000000018,0,0,0,0,2,0,2
00131-0000001837,1,0,0,0,1,0,2
00035-0000000001,0,0,0,1,4,0,4
00275-0000000629,0,0,0,0,0,0,0
00071-0000000123,0,0,0,0,0,0,0
00519-0000001220,0,0,0,0,0,0,0
00176-0000000456,2,3,1,0,1,2,4
00166-0000000442,1,0,0,0,1,1,1
00164-0000000440,1,1,0,0,1,2,2
00162-0000000438,0,0,0,0,0,0,0
00259-0000000606,0,0,0,0,0,0,0
00160-0000000988,0,0,0,0,0,0,0
00157-0000000431,4,2,0,0,0,2,5
00167-0000000443,1,0,1,0,0,0,1
00159-0000000432,1,2,1,0,0,2,3
00513-0000001176,0,0,0,0,1,0,1
00514-0000001178,1,2,0,0,1,1,3
00115-0000000333,0,0,0,0,0,0,0
00110-0000000328,0,0,0,0,0,0,0
00627-0000001770,0,0,0,0,0,0,0
00067-0000000100,0,0,0,0,0,0,0
00207-0000000532,2,0,0,0,3,2,3
00101-0000001726,0,0,0,0,1,0,1
00614-0000001730,0,0,0,0,0,0,0
00100-0000001725,0,0,0,0,1,0,1
00059-0000000074,1,1,0,1,2,1,2
00076-0000000279,0,0,0,0,1,0,1
00391-0000000763,2,0,0,0,0,2,2
00103-0000000322,1,1,0,1,2,1,2
00202-0000000521,2,0,1,0,0,0,2
00186-0000001218,1,1,0,0,2,2,4
00185-0000001146,1,0,0,0,2,2,3
00673-0000001976,0,0,0,0,0,0,0
00148-0000000416,0,0,0,0,0,0,0
00080-0000000288,0,0,0,0,0,0,0
00044-0000000044,0,0,0,0,2,0,2
00135-0000000380,3,1,0,1,4,3,4
00659-0000001929,0,0,0,0,0,0,0
00660-0000001936,0,0,0,0,0,0,0
00658-0000001968,0,0,0,0,0,0,0
00671-0000001949,0,0,0,0,0,0,0
00672-0000001951,0,0,0,0,0,0,0
00670-0000001966,0,0,0,0,0,0,0
00655-0000001962,0,0,0,0,0,0,0
00657-0000001925,0,0,0,0,0,0,0
00656-0000001921,0,0,0,0,0,0,0
00665-0000001945,0,0,0,0,0,0,0
00666-0000001946,0,0,0,0,0,0,0
00664-0000001875,0,0,0,0,0,0,0
00663-0000001944,0,0,0,0,0,0,0
00661-0000001874,0,0,0,0,1,1,1
00662-0000001943,0,0,0,0,0,0,0
00653-0000001900,0,0,0,0,0,0,0
00654-0000001902,0,0,0,0,0,0,0
00652-0000001958,0,0,0,0,0,0,0
00669-0000001948,0,0,0,0,0,0,0
00668-0000001947,0,0,0,0,0,0,0
00667-0000001957,0,0,0,0,0,0,0
00650-0000001886,0,0,0,0,0,0,0
00649-0000001953,0,0,0,0,0,0,0
00651-0000001890,0,0,0,0,0,0,0
00683-0000001993,0,0,0,0,1,0,1
00062-0000000081,0,0,0,0,1,0,1
00518-0000001209,0,0,0,0,1,0,1
00137-0000000394,1,1,0,1,1,1,1
00074-0000000126,0,0,0,0,0,0,0
00090-0000000298,1,1,0,1,2,1,2
00048-0000000053,0,0,0,0,0,0,0
00039-0000000965,0,0,0,0,0,0,0
00580-0000001640,1,0,0,0,0,0,1
00088-0000000293,0,0,0,0,1,0,1
00180-0000000465,1,0,0,0,1,0,2
00099-0000000995,0,0,0,0,0,0,0
00052-0000000067,0,0,0,0,0,0,0
00187-0000000494,1,0,0,0,1,0,2
00075-0000000253,0,0,0,0,0,0,0
00182-0000000475,3,1,0,1,2,2,4
00102-0000001089,0,0,0,0,0,0,0
00181-0000000468,2,1,0,0,2,1,4
