id,climate,energy,environment,resources,sustainability,dedicated,total
AZTALKDU,0,0,0,0,0,0,0
KZSOCY,0,0,0,0,0,0,0
AZ7TGTFR,0,0,0,0,0,0,0
AZ7TGTFI,0,0,0,0,0,0,0
AZ7TGTFD,0,0,0,0,0,0,0
AZ7TGTET,0,0,0,0,0,0,0
AZ7TGTES,0,0,0,0,0,0,0
AZ7TGTER,0,0,0,0,0,0,0
AZ7TGTEI,0,0,0,0,0,0,0
AZ7TGTEF,0,0,0,0,0,0,0
AZ7TGTED,0,0,0,0,0,0,0
AZ7TGTDT,0,0,0,0,0,0,0
AZ7TGTDS,0,0,0,0,0,0,0
AZ7TGTDR,0,0,0,0,0,0,0
EZITEX,0,0,0,0,0,0,0
AZ7TGTDI,0,0,0,0,0,0,0
AZTALKSC,0,0,0,0,0,0,0
AZTALKNS,0,0,0,0,0,0,0
AZTALKNI,0,0,0,0,0,0,0
AZTALKNF,0,0,0,0,0,0,0
BNIELA,0,0,4,1,3,1,4
AZTALKNE,0,0,0,0,0,0,0
ENNUCL,1,0,1,0,1,1,2
JNINFA,0,0,0,0,0,0,0
DNHUGE,0,0,0,0,0,0,0
DNGLOB,1,0,3,0,1,0,3
BNEUNI,0,0,3,1,2,1,3
DNTANEPA,0,0,0,0,0,0,0
DNTANEKT,0,0,0,0,0,0,0
DNTANEOR,0,0,0,0,0,0,0
DNTANEEN,0,0,0,0,0,0,0
FNDSBU,0,0,0,0,0,0,0
ANLISTCF,0,0,0,0,0,0,0
FNBAFI,0,0,0,0,0,0,0
ANARHD,0,0,0,0,0,0,0
DNARBD,0,0,2,0,1,2,2
DZZIHU,0,0,0,0,0,0,0
CZWISK,0,0,0,0,0,0,0
AZVMLT,0,0,0,0,0,0,0
AZ7TGTFT,0,0,0,0,0,0,0
DNSPECAN,0,0,0,0,0,0,0
CNSPAC,0,0,1,0,0,0,1
DNSPGEAN,0,0,0,0,0,0,0
CNPLBT,1,1,0,0,0,0,1
DNSPECFR,0,0,0,0,0,0,0
BNNOTA,0,0,0,0,0,0,0
ANLISTLP,0,0,0,0,0,0,0
ANLISTLL,0,0,0,0,0,0,0
ANMEER,0,0,0,0,0,0,0
DNTANDOR,0,0,0,0,0,0,0
DNTANDPA,0,0,0,0,0,0,0
DNTANDKT,0,0,0,0,0,0,0
DNTANDEN,0,0,0,0,0,0,0
BNMARW,0,0,4,1,3,1,5
ANLITE,0,0,0,0,0,0,0
ANLISTCM,0,0,0,0,0,0,0
BNEULE,0,0,0,0,0,0,0
JNKLIN,0,0,0,0,0,0,0
DNJEUG,0,0,0,0,0,0,0
DNSPGEKG,0,0,0,0,0,0,0
DNSPGEKB,0,0,0,0,0,0,0
DNSPECKB,0,0,0,0,0,0,0
DNSPECIN,0,0,0,0,0,0,0
DNSPGEIN,0,0,0,0,0,0,0
DNSPGEHE,0,0,0,0,0,0,0
DNSPECHE,0,0,0,0,0,0,0
DNSPGEGY,0,0,0,0,0,0,0
DNSPECGY,0,0,0,0,0,0,0
DNSPECGE,0,0,0,0,0,0,0
DNSPGEGE,0,0,0,0,0,0,0
DNSPECGG,0,0,0,0,0,0,0
DNSPGEGG,0,0,0,0,0,0,0
DNSPGEGA,0,0,0,0,0,0,0
DNSPECGA,0,0,0,0,0,0,0
DNSPGEFR,0,0,0,0,0,0,0
DNSPECDV,0,0,0,0,0,0,0
DNSPGEDV,0,0,0,0,0,0,0
DNSPECCA,0,0,0,0,0,0,0
DNSPGEPL,0,0,0,0,0,0,0
DNSPECPL,0,0,0,0,0,0,0
DNSPECPE,0,0,0,0,0,0,0
DNSPGEPE,0,0,0,0,0,0,0
DNSPECPA,0,0,0,0,0,0,0
DNSPGEPA,0,0,0,0,0,0,0
DNSPECOT,0,0,0,0,0,0,0
DNSPGEOT,0,0,0,0,0,0,0
DNSPECOR,0,0,0,0,0,0,0
DNSPGEOR,0,0,0,0,0,0,0
DNSPECOF,0,0,0,0,0,0,0
DNSPGEOF,0,0,0,0,0,0,0
DNSPGENU,0,0,0,0,0,0,0
DNSPECNU,0,0,0,0,0,0,0
DNSPECNC,0,0,0,0,0,0,0
DNSPGENR,0,0,1,0,0,0,1
DNSPECNR,0,0,1,0,0,0,1
DNSPGENC,0,0,0,0,0,0,0
DNSPECON,0,0,0,0,0,0,0
KZCOWSCM,0,0,0,0,0,0,0
CZCHMSMN,0,1,0,0,0,0,1
HOGEZZ,0,0,0,0,0,0,0
COWETEFS,0,0,0,0,0,0,0
GOGEZODI,0,0,2,0,1,0,2
AM7VRTET,0,0,0,0,0,0,0
AM7TLKET,0,0,0,0,0,0,0
AMTALKED,1,0,0,0,0,0,1
AMTALKND,0,0,0,0,0,0,0
AMTALKEI,1,0,0,0,0,0,1
AMTALKEG,1,0,0,0,0,0,1
AMTALKEN,1,0,0,0,0,0,1
AMTALKDS,0,0,0,0,0,0,0
AMTALKDZ,1,0,0,0,0,0,1
AMTALKDI,0,0,0,0,0,0,0
CMLAMAUL,8,1,18,1,20,5,25
AMTALKDG,0,0,0,0,0,0,0
AMTALKDU,0,0,0,0,0,0,0
