id,climate,energy,environment,resources,sustainability,dedicated
JOUR0004-1,0,0,0,0,0,0
JVTP0001-1,0,0,0,0,0,0
JVTS0001-1,0,0,0,0,0,0
LANG0001-1,0,0,0,0,0,0
LANG0002-1,0,0,0,0,0,0
LANG0004-1,0,0,0,0,0,0
LANG0005-1,0,0,0,0,0,0
LANG0007-1,0,0,0,0,0,0
LANG0008-1,0,0,0,0,0,0
LANG0009-1,0,0,0,0,0,0
LANG0010-1,0,0,0,0,0,0
LANG0013-1,0,0,0,0,0,0
LANG0014-1,0,0,0,0,0,0
LANG0042-1,0,0,0,0,0,0
LANG0043-1,0,0,0,0,0,0
LANG0044-1,0,0,0,0,0,0
LANG0045-1,0,0,0,0,0,0
LANG0046-1,0,0,0,0,0,0
LANG0047-1,0,0,0,0,0,0
LANG0048-1,0,0,0,0,0,0
LANG0050-1,0,0,0,0,0,0
LANG0051-1,0,0,0,0,0,0
LANG0052-1,0,0,0,0,0,0
LANG0053-1,0,0,0,0,0,0
LANG0055-1,0,0,0,0,0,0
LANG0056-1,0,0,0,0,0,0
LANG0057-1,0,0,0,0,0,0
LANG0058-1,0,0,0,0,0,0
LANG0059-1,0,0,0,0,0,0
LANG0061-1,0,0,0,0,0,0
LANG0063-1,0,0,0,0,0,0
LANG0064-1,0,0,0,0,0,0
LANG0071-1,0,0,0,0,0,0
LANG0072-1,0,0,0,0,0,0
LANG0074-1,0,0,0,0,0,0
LANG0075-1,0,0,0,0,0,0
LANG0077-1,0,0,0,0,0,0
LANG0078-1,0,0,0,0,0,0
LANG0079-1,0,0,0,0,0,0
LANG0080-1,0,0,0,0,0,0
LANG0081-1,0,0,0,0,0,0
LANG0082-1,0,0,0,0,0,0
LANG0083-1,0,0,0,0,0,0
LANG0085-1,0,0,0,0,0,0
LANG0086-1,0,0,0,0,0,0
LANG0087-1,0,0,0,0,0,0
LANG0089-1,0,0,0,0,0,0
LANG0090-1,0,0,0,0,0,0
LANG0109-1,0,0,0,0,0,0
LANG0110-1,0,0,0,0,0,0
LANG0111-1,0,0,0,0,0,0
LANG0112-1,0,0,0,0,0,0
LANG0113-1,0,0,0,0,0,0
LANG0114-1,0,0,0,0,0,0
LANG0116-1,0,0,0,0,0,0
LANG0117-1,0,0,0,0,0,0
LANG0133-2,0,0,0,0,0,0
LANG0134-2,0,0,0,0,0,0
LANG0135-2,0,0,0,0,0,0
LANG0145-1,0,0,0,0,0,0
LANG0145-2,0,0,0,0,0,0
LANG0146-1,0,0,0,0,0,0
LANG0146-2,0,0,0,0,0,0
LANG0153-1,0,0,0,0,0,0
LANG0154-1,0,0,0,0,0,0
LANG0155-1,0,0,0,0,0,0
LANG0156-1,0,0,0,0,0,0
MASA0001-1,0,0,0,0,0,0
MASB0001-1,0,0,0,0,0,0
MAST0005-1,0,0,0,0,0,0
MATA0001-1,0,0,0,0,0,0
MATA0002-1,0,0,0,0,0,0
MATA0003-1,0,0,0,0,0,0
MATB0002-1,0,0,0,0,0,0
MATB0003-1,0,0,0,0,0,0
MATB2001-1,0,0,0,0,0,0
MATC0001-1,0,0,0,0,0,0
MATC0002-1,0,0,0,0,0,0
MATD0001-1,0,0,0,0,0,0
MATE0001-1,0,0,0,0,0,0
MATH0001-1,0,0,0,0,0,0
MATH0004-1,0,0,0,0,0,0
MATI0001-1,0,0,0,0,0,0
MCEE0006-1,0,0,0,0,0,0
MCPS0006-1,0,0,0,0,0,0
META0002-1,0,0,0,0,0,0
META0106-1,0,0,0,0,0,0
MFMT0002-1,0,0,0,0,0,0
MIEL0000-1,0,0,0,0,0,0
MLFA0001-1,0,0,0,0,0,0
MLFA0002-1,0,0,0,0,0,0
MLFA0005-1,0,0,0,0,0,0
MLFB0001-1,0,0,0,0,0,0
MLFB0002-1,0,0,0,0,0,0
MLFB0005-1,0,0,0,0,0,0
MLFC0001-1,0,0,0,0,0,0
MLFC0002-1,0,0,0,0,0,0
MLFD0001-1,0,0,0,0,0,0
MLFD0002-1,0,0,0,0,0,0
MMPA0005-1,0,0,0,0,0,0
MNHA0001-1,0,0,0,0,0,0
MNHA0002-1,0,0,0,0,0,0
MNHB0001-1,0,0,0,0,0,0
MNHB2002-2,0,0,0,0,0,0
MNHC0002-1,0,0,0,0,0,0
MODE0001-1,0,0,0,0,0,0
MORA0002-2,0,0,0,0,0,0
MORB0002-2,0,0,0,0,0,0
MORC0002-2,0,0,0,0,0,0
MOTI0001-1,0,0,0,0,0,0
MRTC0002-1,0,0,0,0,0,0
MSTG0000-1,0,0,0,0,0,0
MULT0001-1,0,0,0,0,0,0
MULT0002-1,0,0,0,0,0,0
MULT0002-2,0,0,0,0,0,0
