id,climate,energy,environment,resources,sustainability,dedicated,total
MS-OFTA,0,0,0,0,0,0,0
MS-OBST,0,0,0,0,0,0,0
MS-NEUR,0,0,0,0,0,0,0
MS-CARD,0,0,0,0,0,0,0
MS-BIOC,0,0,0,0,0,0,0
MS-APSY,0,0,0,0,0,0,0
MS-ANES,0,0,0,0,0,0,0
MS-ANAP,0,0,0,0,0,0,0
MS-UROL,0,0,0,0,0,0,0
MS-RHUM,0,0,0,0,0,0,0
MS-RDGN,0,0,0,0,0,0,0
MS-PPSY,0,0,0,0,0,0,0
MS-PNEU,0,0,0,0,0,0,0
MS-ORTO,0,0,0,0,0,0,0
MS-PEDI,0,0,0,0,0,0,0
MS-DER,0,0,0,0,0,0,0
MS-DENG,0,0,0,0,0,0,0
MS-CHIP,0,0,0,0,0,0,0
MS-NUAP,0,0,0,0,0,0,0
MS-CHIR,0,0,0,0,0,0,0
MS-NATE,0,0,0,0,0,0,0
MS-TRANL,0,0,0,0,3,1,3
MS-EURI,0,0,1,0,0,0,1
MS-URDE,0,0,2,1,4,3,5
MS-MTDU,1,0,0,1,1,0,3
MS-RISP,0,0,0,0,0,0,0
MS-PEDA,0,0,0,0,0,0,0
MS-BGDA,0,0,0,0,0,0,0
MS-FINA,0,0,1,0,1,0,1
MS-GEST,0,0,0,0,0,0,0
MS-DSOC,0,0,0,0,0,0,0
MS-DREU,0,0,1,0,0,0,1
MS-DFIS,0,0,0,0,0,0,0
MS-DNOT,0,0,1,0,0,0,1
MS-DENF,0,0,0,0,0,0,0
MS-DINT,1,0,2,0,0,0,2
MS-GENR,0,0,0,0,0,0,0
MS-PHIP,1,0,1,1,1,1,2
MS-GEPC,0,0,0,0,0,0,0
MS-SOCA,0,0,1,0,0,1,1
MA-MEDI,0,0,0,0,0,0,0
MS-EAFRI,0,0,0,0,0,0,0
MA-DENT,0,0,0,0,0,0,0
MA-BIMED,0,0,0,0,0,0,0
MA-IRCN,0,2,2,1,3,2,5
MA-IRCB,0,0,1,0,1,1,2
MA-IRAR,0,0,1,1,3,1,3
MA-IRPH,1,2,1,0,2,2,3
MA-IRMA,0,1,2,2,2,1,5
MA-IRIF,0,0,0,0,1,0,1
MA-IREM,1,3,2,0,3,4,7
MA-IREL,0,0,0,0,1,0,1
MA-GEOL,7,1,6,0,2,4,12
MA-CHIM,1,2,2,0,1,2,5
M-GEOGD,4,1,2,2,1,2,4
M-GEOGT,4,1,7,2,3,6,9
M-BMOLD,0,0,0,0,0,0,0
M-BMOLC,0,0,0,0,0,0,0
M-BMOLA,0,0,0,0,0,0,0
M-GEOGE,0,0,2,2,5,3,5
M-GEOGM,0,0,0,0,0,0,0
MA-BINF,0,0,1,1,0,0,1
M-BIORA,0,1,10,1,2,8,13
M-BIORE,4,1,13,0,3,10,16
M-BIORD,0,0,2,0,0,2,2
MA-STAT,0,0,0,0,0,0,0
MA-TOUR,0,0,4,0,2,1,5
MA-SECU,0,0,0,0,0,0,0
MA-IRBE,5,2,11,2,6,6,15
MA-IRBC,1,0,1,0,1,0,1
MA-IRBA,1,0,8,0,1,3,8
MA-INFO,0,0,0,0,0,0,0
MA-MATH,0,0,0,0,0,0,0
MA-EDUC,0,0,0,0,0,0,0
MA-ARCH,0,0,5,2,4,2,6
M-ENVIE,9,1,12,2,5,9,18
M-ENVIG,3,2,19,5,12,17,24
MA-ACTU,0,0,0,0,0,0,0
MA-LOGU,0,0,0,0,0,0,0
MA-PSYC,0,0,0,0,0,0,0
MA-INGE,0,0,3,0,1,0,4
MA-ECON,0,0,2,0,0,0,2
MA-ECOE,0,0,0,0,0,0,0
MA-GEST,0,0,2,0,1,0,3
MA-CRIM,0,0,0,0,0,0,0
MA-DROI,2,0,6,1,2,2,8
MA-PHYS,0,0,1,0,0,0,1
MA-STIC,0,0,0,0,0,0,0
MA-INTER,0,0,0,0,0,0,0
MA-LSLAV,0,0,0,0,0,0,0
MA-COMU,0,0,0,0,0,0,0
MA-LROMA,0,0,0,0,0,0,0
MA-LORIE,0,0,0,0,0,0,0
MA-LLANG,0,0,0,0,0,0,0
MA-TRAD,0,0,0,0,0,0,0
MA-LGERM,0,0,0,0,0,0,0
MA-LING,0,0,0,0,0,0,0
MA-LCLAS,0,0,0,0,0,0,0
MA-LFRLE,0,0,0,0,0,0,0
MA-JOUR,0,0,0,0,0,0,0
MA-ARTS,0,0,0,0,0,0,0
MA-BABL,0,0,0,0,0,0,0
MA-PRELA,0,0,0,0,0,0,0
MA-POLI,0,0,1,0,1,1,1
MA-PPHIL,1,0,0,0,0,0,1
MA-PINT,1,0,2,0,0,1,3
MA-TRAV,1,0,0,0,0,0,1
MA-TRAA,0,0,0,0,0,0,0
MA-HMUSI,0,0,0,0,0,0,0
MA-SOCO,0,0,0,0,0,0,0
MA-PGECU,0,0,0,0,0,0,0
MA-PETHI,2,0,8,2,5,6,10
MA-ADMP,0,0,0,0,0,0,0
MA-HHIST,0,0,2,0,1,2,2
MA-HHAAR,0,0,1,0,0,1,1
MA-ETEU,0,0,2,0,1,3,3
MA-GRHU,0,0,0,0,0,0,0
MA-COOP,0,0,3,0,0,2,3
MA-ANTR,0,0,1,0,0,1,1
CAPAES-BIME,0,0,0,0,0,0,0
CAPAES-IRCI,0,0,0,0,0,0,0
CAPAES-PHYS,0,0,0,0,0,0,0
CAPAES-TOUR,0,0,0,0,0,0,0
CAPAES-MATH,0,0,0,0,0,0,0
CAPAES-INFO,0,0,0,0,0,0,0
CAPAES-GEOG,0,0,0,0,0,0,0
CAPAES-BIOL,0,0,0,0,0,0,0
CAPAES-BING,0,0,0,0,0,0,0
CAPAES-PSYC,0,0,0,0,0,0,0
CAPAES-CHIM,0,0,0,0,0,0,0
CAPAES-EDUC,0,0,0,0,0,0,0
CAPAES-ECON,0,0,0,0,0,0,0
CAPAES-LLANG,0,0,0,0,0,0,0
CAPAES-LGERM,0,0,0,0,0,0,0
CAPAES-LFRLE,0,0,0,0,0,0,0
CAPAES-LCLAS,0,0,0,0,0,0,0
CAPAES-LSLAV,0,0,0,0,0,0,0
CAPAES-COMM,0,0,0,0,0,0,0
CAPAES-LROMA,0,0,0,0,0,0,0
CAPAES-LORIE,0,0,0,0,0,0,0
CAPAES-TRAV,0,0,0,0,0,0,0
CAPAES-SOCA,0,0,0,0,0,0,0
CAPAES-PPHIL,0,0,0,0,0,0,0
CAPAES-HHIST,0,0,0,0,0,0,0
CAPAES-HMUSI,0,0,0,0,0,0,0
CAPAES-HHAAR,0,0,0,0,0,0,0
AG-SAPU,0,0,0,0,0,0,0
AG-EDPH,0,0,0,0,0,0,0
AG-PHAR,0,0,0,0,0,0,0
AG-BIME,0,0,0,0,0,0,0
AG-IRCI,0,0,0,0,0,0,0
AG-MATH,0,0,0,0,0,0,0
AG-CHIM,0,0,0,0,0,0,0
AG-PHYS,0,0,0,0,0,0,0
AG-BIOL,0,0,0,0,0,0,0
AG-INFO,0,0,0,0,0,0,0
AG-GEOG,0,0,0,0,0,0,0
AG-PSYC,0,0,0,0,0,0,0
AG-LSLAV,0,0,0,0,0,0,0
AG-LLANG,0,0,0,0,0,0,0
AG-LROMA,0,0,0,0,0,0,0
AG-LORIE,0,0,0,0,0,0,0
AG-ECON,0,0,0,0,0,0,0
AG-ARTC,0,0,0,0,0,0,0
AG-LCLAS,0,0,0,0,0,0,0
AG-LFRLE,0,0,0,0,0,0,0
AG-COMM,0,0,0,0,0,0,0
AG-LGERM,0,0,0,0,0,0,0
AG-SOCA,0,0,0,0,0,0,0
AG-PPHIL,0,0,0,0,0,0,0
AG-HMUSI,0,0,0,0,0,0,0
AG-HHIST,0,0,0,0,0,0,0
BA-PHAR,0,0,0,0,0,0,0
BA-VETE,1,0,1,0,0,1,1
AG-HHAAR,0,0,0,0,0,0,0
BA-MEDI,0,0,1,0,0,1,1
BA-DENT,0,0,0,0,0,0,0
BA-BIME,0,0,0,0,0,0,0
BA-IRAR,0,1,1,0,0,1,1
BA-IRCI,1,0,1,0,0,0,1
BA-IRBI,3,2,6,1,2,3,9
BA-SCIE,0,0,1,0,0,0,1
BA-PHYS,2,1,2,1,1,1,5
BA-MATH,2,1,2,1,1,1,5
BA-INFO,2,1,1,1,1,1,4
BA-GEOL,4,0,2,1,1,2,6
BA-GEOG,3,0,3,1,1,3,6
BA-CHIM,2,0,2,1,1,1,4
BA-ARCH,0,1,0,0,0,1,1
BA-PSYE,0,0,0,0,0,0,0
BA-BIOLB,2,0,4,1,1,3,6
BA-BIOLC,0,0,1,0,0,1,1
BA-LOGO,0,0,0,0,0,0,0
BA-ECON,1,0,0,0,2,1,3
BA-INGE,0,0,1,0,2,0,3
BA-DROI,2,0,0,0,0,0,2
BA-LROMA,0,0,0,0,0,0,0
BA-TRAD,0,1,1,1,1,0,2
BA-LSLAV,0,0,0,0,0,0,0
BA-LORIE,0,0,0,0,0,0,0
BA-SOCA,0,0,1,0,0,0,1
BA-LCLAS,0,0,0,0,0,0,0
BA-PPHIL,1,0,0,0,0,0,1
BA-COMM,0,0,0,0,0,0,0
BA-POLI,0,0,0,0,0,0,0
BA-LGERM,0,0,0,1,1,0,1
BA-SHUM,0,0,2,0,0,0,2
BA-HHIST,0,0,0,0,0,0,0
BA-HMUSI,0,0,0,0,0,0,0
BA-LLANG,0,0,0,1,1,0,1
