id,climate,energy,environment,durability
LIEPR1006,0,0,0,0
LIEPR1007,0,0,0,0
LIEPR1011,0,0,0,0
LIEPR1012,0,0,0,0
LIEPR1021,0,0,0,0
LIEPR1022,0,0,0,0
LIEPR1023,0,0,0,0
LIEPR1023A,0,0,0,0
LIEPR1024,0,0,0,0
LIEPR1025,0,0,0,0
LIEPR1026,0,0,0,0
LIEPR1027,0,0,0,0
LIEPR1028,0,0,0,0
LIEPR2236,0,0,0,0
LINFO1001,0,0,0,0
LINFO1002,0,0,0,0
LINFO1101,0,0,0,0
LINFO1103,0,0,0,0
LINFO1104,0,0,0,0
LINFO1111,0,0,0,0
LINFO1112,0,0,0,0
LINFO1113,0,0,0,0
LINFO1114,0,0,0,0
LINFO1115,0,0,0,0
LINFO1121,0,0,0,0
LINFO1122,0,0,0,0
LINFO1123,0,0,0,0
LINFO1131,0,0,0,0
LINFO1140,0,0,0,0
LINFO1210,0,0,0,0
LINFO1212,0,0,0,0
LINFO1225,0,0,0,0
LINFO1252,0,0,0,0
LINFO1311,0,0,0,0
LINFO1341,0,0,0,0
LINFO1361,0,0,0,0
LINGE1113,0,0,0,0
LINGE1114,0,0,0,0
LINGE1115,0,0,0,0
LINGE1121,0,0,0,0
LINGE1122,0,0,0,0
LINGE1125,0,0,0,0
LINGE1213,0,0,0,0
LINGE1214,0,0,0,0
LINGE1216,0,0,0,0
LINGE1221,0,0,0,0
LINGE1222,0,0,0,0
LINGE1223,0,0,0,0
LINGE1224,0,0,0,0
LINGE1225,0,0,0,0
LINGE1315,0,0,0,0
LINGE1317,0,1,0,0
LINGE1316,0,0,0,0
LINGE1321,0,0,0,0
LINGE1322,0,0,0,0
LINGE1327,0,0,0,0
LINGI2132,0,0,0,0
LINGI2172,0,0,0,0
LINGI2241,0,0,0,0
LINGI2255,0,0,0,0
LINGI2261,0,0,0,0
LINGI2262,0,0,0,0
LINGI2315,0,0,0,0
LINGI2349,0,0,0,0
LINGI2364,0,0,0,0
LINGI2359,0,0,0,0
LINGI2369,0,0,0,0
LINGI2401,0,0,0,0
LINGI2399,0,0,0,0
LINGI2990,0,0,0,0
LINGI2402,0,0,0,0
LINMA1170,0,0,0,0
LINMA1315,0,0,0,0
LINMA1510,0,0,0,0
LINMA1691,0,0,0,0
LINMA1702,0,0,0,0
LINMA1731,0,0,0,0
LINMA2120,0,0,0,0
LINMA2171,0,0,0,0
LINMA2370,0,0,0,0
LINMA2380,0,0,0,0
LINMA2470,0,0,0,0
LINMA2471,0,0,0,0
LINMA2472,0,0,0,0
LINMA2510,0,0,0,0
LINMA2710,0,0,0,0
LINMA2725,0,0,0,0
LINTP2000,0,0,0,0
LINMA2990,0,0,0,0
LINTP2001,0,0,0,0
LINTP2220,0,0,0,0
LINTP2210,0,0,0,0
LINTP2230,0,0,0,0
LINTP2240,0,0,0,0
LINTP2270,0,0,0,0
LINTP2260,0,0,0,0
LINTP2310,0,0,0,0
LINTP2290,0,0,0,0
LINTP2330,0,0,0,0
LINTP2320,0,0,0,0
LINTP2360,0,0,0,0
LINTP2340,0,0,0,0
LINTP2391,0,0,0,0
LINTP2370,0,0,0,0
LINTP2410,0,0,0,0
LINTP2430,0,0,0,0
LINTP2420,0,0,0,0
LINTP2440,0,0,0,0
LINTP2460,0,0,0,0
LINTP2470,0,0,0,0
LINTP2491,0,0,0,0
LINTP2501,0,0,0,0
LINTP2502,0,0,0,0
LINTP2504,0,0,0,0
LINTP2503,0,0,0,0
LINTP2505,0,0,0,0
LINTP2511,0,0,0,0
LINTP2512,0,0,0,0
LINTP2514,0,0,0,0
LINTP2513,0,0,0,0
LINTP2515,0,0,0,0
LINTP2800,0,0,0,0
LINTP2900,0,0,0,0
LINTP2903,0,0,0,0
LINTP2904,0,0,0,0
LITAL1001,0,0,0,0
LITA1000,0,0,0,0
LITAL1100,0,0,0,0
LITAL1300,0,0,0,0
LJAPO1100,0,0,0,0
LITAL2412,0,0,0,0
LJAPO1300,0,0,0,0
LJAPO1500,0,0,0,0
LKIMA2990,0,0,0,0
LKINE1002,0,0,0,0
LKINE1003,0,0,0,0
LKINE1004,0,0,0,0
LKINE1005,0,0,0,0
LKINE1006,0,0,0,0
LKINE1011,0,0,0,0
LKINE1012,0,0,0,0
LKINE1021,0,0,0,0
LKINE1022,0,0,0,0
LKINE1023,0,0,0,0
LKINE1024,0,0,0,0
LKINE1025,0,0,0,0
LKINE1026,0,0,0,0
LKINE1027,0,0,0,0
LKINE1031,0,0,0,0
LKINE1033,0,0,0,0
LKINE1036,0,0,0,0
LKINE1038,0,0,0,0
LKINE1039,0,0,0,0
LKINE1041,0,0,0,0
LKINE1234,0,0,0,0
LKINE1040,0,0,0,0
LKINE1300,0,0,0,0
LKINE1390A,0,0,0,0
LKINE1390B,0,0,0,0
LKINE1396,0,0,0,0
LKINE1390C,0,0,0,0
LKINE2127,0,0,0,0
LKINE2108,0,0,0,0
LKINE2129,0,0,0,0
LKINE2138,0,0,0,0
LKINE2148,0,0,0,0
LKINE2158,0,0,0,0
LKINE2168,0,0,0,0
LKINE2189,0,0,0,0
LKINE2188,0,0,0,0
LKINE2195A,0,0,0,0
LKINE2190,0,0,0,0
LKINE2195B,0,0,0,0
LKINE2195C,0,0,0,0
LKINE2196,0,0,0,0
LKINE2199,0,0,0,0
LKINE9034,0,0,0,0
LLAFR1599,0,0,0,0
LKINE9035,0,0,0,0
LLAFR2898,0,0,0,0
LLAFR2892,0,0,0,0
LLING2891,0,0,0,0
LLING2896,0,0,0,0
LLING2892,0,0,0,0
LLING9996,0,0,0,0
LLMOD1399,0,0,0,0
LLMOD2190,0,0,0,0
LLMQS2006,0,0,0,0
LLOCI2005,0,0,0,0
LLOCI2004,0,0,0,0
LLOGO1111,0,0,0,0
LLOGO1112A,0,0,0,0
LLOGO1112B,0,0,0,0
LLOGO1211,0,0,0,0
LLOGO1212,0,0,0,0
LLOGO1214,0,0,0,0
LLOGO1215,0,0,0,0
LLOGO1311,0,0,0,0
LLOGO1216,0,0,0,0
LLOGO1316,0,0,0,0
LLOGO1318,0,0,0,0
LLOGO1322,0,0,0,0
LLOGO1321,0,0,0,0
LLOGO1325,0,0,0,0
LLOGO1324,0,0,0,0
LLOGO1327,0,0,0,0
LLOGO1326,0,0,0,0
LLOGO2100,0,0,0,0
LLOGO2101,0,0,0,0
LLOGO2103,0,0,0,0
LLOGO2104,0,0,0,0
LLOGO2202,0,0,0,0
LLOGO2200,0,0,0,0
LLOGO2204,0,0,0,0
LLSMD2090,0,0,0,0
LLOGO9001,0,0,0,0
LLSMD2091,0,0,0,0
LLSMD2094,0,0,0,0
LLSMD2901,0,0,0,0
LLSMD2915,0,0,0,0
LLSMD2916,0,0,0,0
LLSMD2951,0,0,0,0
LLSMD2921,0,0,0,0
LLSMF2007,0,0,0,0
LLSMD3001,0,0,0,0
LLSMF2013,0,0,0,0
LLSMF2016,0,0,0,0
LLSMF2014,0,0,0,0
LLSMF2018,0,0,0,0
LLSMG2000,0,0,0,0
LLSMF2026,0,0,0,0
LLSMG2001,0,0,0,0
LLSMG2002,0,0,0,0
LLSMG2003,0,0,0,0
LLSMG2004,0,0,0,0
LLSMG2005,0,0,0,0
LLSMG2006,0,0,0,0
LLSMG2008,0,0,0,0
LLSMG2009,0,0,0,0
LLSMG2010,0,0,0,0
LLSMG2011,0,0,0,0
LLSMG2050,0,0,0,0
LLSMG2051,0,0,0,0
LLSMG2052,0,0,0,0
LLSMG2053,0,0,0,0
LLSMG2054,0,0,0,0
LLSMG2055,0,0,0,0
LLSMG2057,0,0,0,0
LLSMG2056,0,0,0,0
LLSMG2059,0,0,0,0
LLSMG2060,0,0,0,0
LLSMG2097,0,0,0,0
LLSMS2000,0,0,0,0
LLSMS2001,0,0,0,0
LLSMS2002,0,0,0,0
LLSMS2007,0,0,0,0
LLSMS2014,0,0,0,0
LLSMS2017,0,0,0,0
LLSMS2018,0,0,0,0
LLSMS2021,0,0,0,0
LLSMS2062,0,0,0,0
LLSMS2024,0,0,0,0
LLSMS2061,0,0,0,0
LLSMS2063,0,0,0,0
LLSMS2064,0,0,0,0
LLSMS2070,0,0,0,0
LLSMS2072,0,0,0,0
LLSMS2074,0,0,0,0
LLSMS2080,0,0,0,0
LLSMS2081,0,0,0,0
LLSMS2098,0,0,0,1
LLSMS2099,0,0,0,1
LLSMS2108,0,0,0,0
LLSMS2220,0,0,0,0
LLSMS2280,0,0,0,0
LLSMS2281,0,0,1,0
LLSMS2282,0,1,0,0
LLSMS2397,0,0,0,1
LLSMS2398,0,0,0,1
LLSMX2001,0,0,0,1
LLSTI2100,0,0,0,0
LLSTI2110,0,0,0,0
LLSTI2120,0,0,0,0
LLSTI2140,0,0,0,0
LLSTI2130,0,0,0,0
LLSTI2150,0,0,0,0
LLSTI2160,0,0,0,0
LMAFY1101,0,0,0,0
LLSTI2180,0,0,0,0
LMAPR1230,0,0,0,0
LMAPR1400,0,0,0,0
LMAPR1491,0,0,0,0
LMAPR1492,0,0,0,0
LMAPR1805,0,0,0,0
LMAPR2001,0,0,1,1
LMAPR2012,0,0,0,0
LMAPR2001A,0,0,0,1
LMAPR2014,0,0,0,0
LMAPR2013,0,0,0,0
LMAPR2015,0,0,0,0
LMAPR2016,0,0,0,0
LMAPR2018,0,0,0,0
LMAPR2019,0,0,0,0
LMAPR2019A,0,0,0,0
LMAPR2231,0,0,0,0
LMAPR2430,0,1,0,0
LMAPR2451,0,0,0,0
LMAPR2471,0,0,0,0
LMAPR2481,0,0,0,0
LMAPR2631,0,0,0,0
LMAPR2647,1,0,0,1
LMAT1101,0,0,0,0
LMAT1102,0,0,0,0
LMAT1121,0,0,0,0
LMAT1122,0,0,0,0
LMAT1131,0,0,0,0
LMAT1141,0,0,0,0
LMAT1151,0,0,0,0
LMAT1161,0,0,0,0
LMAT1221,0,0,0,0
LMAT1222,0,0,0,0
LMAT1223,0,0,0,0
LMAT1231,0,0,0,0
LMAT1235,0,0,0,0
LMAT1241,0,0,0,0
LMAT1261,0,0,0,0
LMAT1271,0,0,0,0
LMAT1321,0,0,0,0
LMAT1322,0,0,0,0
LMAT1331,0,0,0,0
LMAT1323,0,0,0,0
LMAT1342,0,0,0,0
LMAT1351,0,0,0,0
LMAT1343,0,0,0,0
LMAT1371,0,0,0,0
LMAT1381,0,0,0,0
LMAT1375,0,0,0,0
LMAT2130,0,0,0,0
LMAT2120,0,0,0,0
LMAT2140,0,0,0,0
LMAT2215,0,0,0,0
LMAT2150,0,0,0,0
LMAT2240,0,0,0,0
LMAT2221,0,0,0,0
LMAT2250,0,0,0,0
LMAT2265,0,0,0,0
LMAT2310,0,0,0,0
LMAT2320A,0,0,0,0
LMAT2320,0,0,0,0
LMAT2330,0,0,0,0
LMAT2415,0,0,0,0
LMAT2430,0,0,0,0
LMAT2440,0,0,0,0
LMAT2420,0,0,0,0
LMAT2450,0,0,0,0
LMAT2460,0,0,0,0
LMAT2997,0,0,0,0
LMAT2998,0,0,0,0
LMECA1100,0,0,0,0
LMAT2999,0,0,0,0
LMCEU2200,0,0,0,0
LMECA1210,0,0,0,0
LMECA1321,0,0,0,0
LMECA1451,0,0,0,0
LMECA1855,0,0,0,0
LMECA1901,0,0,0,0
LMECA2150,0,0,0,0
LMECA2220,0,0,0,0
LMECA2322,0,0,0,0
LMECA2325,0,0,0,0
LMECA2410,0,0,0,0
LMECA2600,0,0,0,0
LMECA2645,0,0,0,0
LMECA2711,0,0,0,0
LMECA2755,0,0,0,0
LMECA2801,0,0,0,0
LMECA2840,0,0,0,0
LMECA2990,0,0,0,0
LMPME1202,0,0,0,0
LMPME1203,0,0,0,0
LMPME1301,0,0,0,0
LMPME1302,0,0,0,0
LMPME1303,0,0,0,0
LMULT2990,0,0,0,0
LMULT2998,0,0,0,0
LMULT2997,0,0,0,0
LMUSA2999,0,0,0,0
LMUSI1120,0,0,0,0
LMUSI1100,0,0,0,0
LMUSI1130,0,0,0,0
LMUSI1310,0,0,0,0
LMUSI1350,0,0,0,0
LMUSI1509,0,0,0,0
LMUSI1511,0,0,0,0
LMUSI1510,0,0,0,0
LMUSI1520,0,0,0,0
LMUSI1521,0,0,0,0
LMUSI1531,0,0,0,0
LMUSI1530,0,0,0,0
LMUSI1540,0,0,0,0
LMUSI1541,0,0,0,0
LMUSI2450,0,0,0,0
LMUSI2460,0,0,0,0
LMUSI2470,0,0,0,0
LMUSI2852,0,0,0,0
LMUSI2871,0,0,0,0
LMUSI2881,0,0,0,0
LMUSI2861,0,0,0,0
LMUSI2882,0,0,0,0
LMUSI2890,0,0,0,0
LMUSI2892,0,0,0,0
LMUSI2891,0,0,0,0
LMUSI2895,0,0,0,0
LMUSI2894,0,0,0,0
LMUSI2898,0,0,0,0
LNANO2991,0,0,0,0
LNANO2990,0,0,0,0
LNEER1111,0,0,0,0
LNEER1133,0,0,0,0
LNEER1230,0,0,0,0
LNEER1212,0,0,0,0
LNEER1233,0,0,0,0
LNEER1300,0,0,0,0
LNEER1315,0,0,0,0
LNEER1313,0,0,0,0
LNEER1330,0,0,0,0
LNEER1331,0,0,0,0
LNEER1332,0,0,0,0
LNEER1333,0,0,0,0
LNEER1532,0,0,0,0
LNEER1730,0,0,0,0
LNEER1500,0,0,0,0
LNEER2423,0,0,0,0
LNEER2433,0,0,0,0
LNEER2451,0,0,0,0
LNEER2440,0,0,0,0
LNEER2500,0,0,0,0
LNEER2453,0,0,0,0
LNEER2501,0,0,0,0
LNEER2600,0,0,0,0
LNEER2602,0,0,0,0
LNEER2710,0,0,0,0
LNEER2623,0,0,0,0
LNEER2712,0,0,0,0
LNOTA2001,0,0,0,0
LNOTA2002,0,0,0,0
LNOTA2003,0,0,0,0
LNOTA2004,0,0,0,0
LNOTA2005,0,0,0,0
LNOTA2006,0,0,0,0
LNOTA2007,0,0,0,0
LNOTA2008,0,0,0,0
LNOTA2009,0,0,0,0
LNOTA2010,0,0,0,0
LNOTA2200,0,0,0,0
LOPES2181,0,0,0,0
LOPES2202,0,0,0,0
LOPES2290,0,0,0,0
LOPES2203,0,0,0,0
LOPES2291,0,0,0,0
LOPES2293,0,0,0,0
LOPES2292,0,0,0,0
LOPES2294,0,0,0,0
LPATR2110,0,0,0,0
LOPES2298,0,0,0,0
LPATR2120,0,0,0,0
LPATR2130,0,0,0,0
LPATR2150,0,0,0,0
LPATR2171,0,0,0,0
LPATR2220,0,0,0,0
LPATR2240B,0,0,0,0
LPATR2240A,0,0,0,0
LPATR2261,0,0,0,0
LPATR2262,0,0,0,0
LPATR2263,0,0,0,0
LPHY1101,0,0,0,0
LPATR2272,0,0,0,0
LPHY1102,0,0,0,0
LPHY1103,0,0,0,0
LPHY1203,0,0,0,0
LPHY1365,1,0,0,0
LPHY2360,0,0,0,0
LPHYS1000,0,0,0,0
LPHYS1111,0,0,0,0
LPHYS1112,0,0,0,0
LPHYS1112B,0,0,0,0
LPHYS1112A,0,0,0,0
LPHYS1201,0,0,0,0
LPHYS1202,0,0,0,0
LPHYS1213,0,0,0,0
LPHYS1214,0,0,0,0
LPHYS1221A,0,0,0,0
LPHYS1221,0,0,0,0
LPHYS1231,0,0,0,0
LPHYS1241,0,0,0,0
LPHYS1303,0,0,0,0
LPHYS1322,0,0,0,0
LPHYS1332,0,0,0,0
LPHYS1342,0,0,0,0
LPHYS1343,0,0,0,0
LPHYS1344,0,0,0,0
LPHYS1345,0,0,0,0
LPHYS1351,0,0,0,0
LPHYS2102,0,0,0,0
LPHYS2101,0,0,0,0
LPHYS2112,0,0,0,0
LPHYS2114,0,0,0,0
LPHYS2113,0,0,0,0
LPHYS2122,0,0,0,0
LPHYS2131,0,0,0,0
LPHYS2141,0,0,0,0
LPHYS2132,0,0,0,0
LPHYS2143,0,0,0,0
LPHYS2161,0,0,0,0
LPHYS2162,1,0,0,0
LPHYS2163,0,0,0,0
LPHYS2191,0,0,0,0
LPHYS2197,0,0,0,0
LPHYS2198,0,0,0,0
LPHYS2211,0,0,0,0
LPHYS2199,0,0,0,0
LPHYS2260,0,0,0,0
LPHYS2245,0,0,0,0
LPHYS2264,0,0,0,0
LPHYS2265,1,0,0,0
LPHYS2266,0,0,0,0
LPHYS2267,1,0,0,0
LPHYS2269,0,0,0,0
LPHYS2471,0,0,0,0
LPOLS1112,0,0,0,0
LPHYS2492,0,0,0,0
LPOLS1113,0,0,0,0
LPOLS1114,0,0,0,0
LPOLS1121,0,0,0,0
LPOLS1211,0,0,0,0
LPOLS1212,0,0,0,0
LPOLS1215,0,0,0,0
LPOLS1213,0,0,0,0
LPOLS1221,0,0,0,0
LPOLS1223,0,0,0,0
LPOLS1224,0,0,0,0
LPOLS1225,0,0,0,0
LPOLS1232,0,0,0,0
LPOLS1233,0,0,0,0
LPOLS1234,0,0,0,0
LPOLS1235,0,0,0,0
LPOLS1311,0,0,0,0
LPOLS1314,0,0,0,0
LPOLS1316,0,0,0,0
LPOLS1319,0,0,0,0
LPOLS1320,0,0,0,0
LPOLS1323,0,0,0,0
LPOLS1326,0,0,0,0
LPOLS1327,0,0,0,0
LPOLS1329,0,0,0,0
LPOLS1330,0,0,0,0
LPOLS2900,0,0,0,0
LPORT1100,0,0,0,0
LPPE1101,0,0,0,0
LPPE1102,0,0,0,0
LPORT1300,0,0,0,0
LPPE1203,0,0,0,0
LPPE1204,0,0,0,0
LPPE1300,0,0,0,0
LPPE1305,0,0,0,0
LPPE1306,0,0,0,0
LPSP1001,0,0,0,1
LPSP1002,0,0,0,0
LPSP1003,0,0,0,0
LPSP1004,0,0,0,0
LPSP1005,0,0,0,0
LPSP1006,0,0,0,0
LPSP1007,0,0,0,0
LPSP1008,0,0,0,0
LPSP1009,0,0,0,0
LPSP1010,0,0,0,0
LPSP1011,0,0,0,0
LPSP1012,0,0,0,0
LPSP1201,0,0,0,0
LPSP1202,0,0,0,0
LPSP1203,0,0,0,0
LPSP1204,0,0,0,0
LPSP1205,0,0,0,0
LPSP1206,0,0,0,0
LPSP1207,0,0,0,0
LPSP1208,0,0,0,0
LPSP1209,0,0,0,0
LPSP1210,0,0,0,0
LPSP1211,0,0,0,0
LPSP1213,0,0,0,0
LPSP1301,0,0,0,0
LPSP1302,0,0,0,0
LPSP1303,0,0,0,0
LPSP1304,0,0,0,0
LPSP1306,0,0,0,0
LPSP1307,0,0,0,0
LPSP1308,0,0,0,0
LPSP1309,0,0,0,0
LPSP1311,0,0,0,0
LPSP1312,0,0,0,0
LPSP1313,0,0,0,0
LPSP1321,0,0,0,0
LPSP1322,0,0,0,0
LPSP1323,0,0,0,0
LPSP1324,0,0,0,0
LPSP1325,0,0,0,0
LPSP1326,0,0,0,0
LPSP1327,0,0,0,0
LPSP1328,0,0,0,0
LPSP1330,0,0,0,0
LPSP1331,0,0,0,0
LPSP1332,0,0,0,0
LPSP1333,0,0,0,0
LPSP1334,0,0,0,0
LPSP1336,0,0,0,0
LPSP1337,0,0,0,0
LPSP1338,0,0,0,0
LPSP2312,0,0,0,0
LPSP2321,0,0,0,0
LPSP9001A,0,0,0,0
LPSP2323,0,0,0,0
LPSP9001B,0,0,0,0
LPSP9001C,0,0,0,0
LPSP9002,0,0,0,0
LPSP9111,0,0,0,0
LPSP9112,0,0,0,0
LPSYS2000,0,0,0,0
LPSP9113,0,0,0,0
LPSYS2010,0,0,0,0
LPSYS2055,0,0,0,0
LPSYS2056,0,0,0,0
LPSYS2143,0,0,0,0
LPSYS2144,0,0,0,0
LPSYS2145,0,0,0,0
LPSYS2202,0,0,0,0
LPSYS2203,0,0,0,0
LPSYS2206,0,0,0,0
LPSYS2307,0,0,0,0
LPSYS2308,0,0,0,0
LPSYS2415,0,0,0,0
LPSYS2926,0,0,0,0
LRELI1110,0,0,0,0
LRELI1120,0,0,0,0
LRELI1130,0,0,0,0
LRELI1140,0,0,0,0
LRELI1150,0,0,0,0
LRELI1160,0,0,0,0
LRELI1170,0,0,0,0
LRELI1180A,0,0,0,0
LRELI1190,0,0,0,0
LRELI1180B,0,0,0,0
LRELI1230,0,0,0,0
LRELI1210,0,0,0,0
LRELI1240,0,0,0,0
LRELI1251,0,0,0,0
LRELI1253,0,0,0,0
LRELI1252,0,0,0,0
LRELI1257,0,0,0,0
LRELI1258,0,0,0,0
LRELI1264,0,0,0,0
LRELI1261,0,0,0,0
LRELI1267,0,0,0,0
LRELI1272,0,0,0,0
LRELI1268,0,0,0,0
LRELI1277,0,0,0,0
LRELI1278,0,0,0,0
LRELI1281,0,0,0,0
LRELI1282,0,0,0,0
LRELI1291A,0,0,0,0
LRELI1291B,0,0,0,0
LRELI1292A,0,0,0,0
LRELI1292B,0,0,0,0
LRELI1297,0,0,0,0
LRELI1300,0,0,0,0
LRELI1298,0,0,0,0
LRELI1310,0,0,0,0
LRELI1320,0,0,0,0
LRELI1332,0,0,0,0
LRELI1321,0,0,0,0
LRELI1342,0,0,0,0
LRELI1341,0,0,0,0
LRELI1347,0,0,0,0
LRELI1348,0,0,0,0
LRELI1351A,0,0,0,0
LRELI1351B,0,0,0,0
LRELI1352A,0,0,0,0
LRELI1361,0,0,0,0
LRELI1352B,0,0,0,0
LRELI1362,0,0,0,0
LRELI1380,0,0,0,0
LRELI1368,0,0,0,0
LRELI1397,0,0,0,0
LRELI1400,0,0,0,0
LRELI1398,0,0,0,0
LRELI1500,0,0,0,0
LROGE2892,0,0,0,0
LROM1100,0,0,0,0
LROGE2898,0,0,0,0
LROM1111,0,0,0,0
LROM1112,0,0,0,0
LROM1160,0,0,0,0
LROM1170,0,0,0,0
LROM1180,0,0,0,0
LROM1200,0,0,0,0
LROM1221,0,0,0,0
LROM1222,0,0,0,0
LROM1230,0,0,0,0
LROM1260,0,0,0,0
LROM1270,0,0,0,0
LROM1271,0,0,0,0
LROM1272,0,0,0,0
LROM1273,0,0,0,0
LROM1281,0,0,0,0
LROM1283,0,0,0,0
LROM1321,0,0,0,0
LROM1323,0,0,0,0
LROM1330,0,0,0,0
LROM1331,0,0,0,0
LROM1350,0,0,0,0
LROM1360,0,0,0,0
LROM1372,0,0,0,0
LROM1373,0,0,0,0
LROM1381,0,0,0,0
LROM1382,0,0,0,0
LROM1583,0,0,0,0
LROM1584,0,0,0,0
LROM2151,0,0,0,0
LROM2171,0,0,0,0
LROM2180,0,0,0,0
LROM2200,0,0,0,0
LROM2221,0,0,0,0
LROM2222,0,0,0,0
LROM2227,0,0,0,0
LROM2223,0,0,0,0
LROM2515,0,0,0,0
LROM2463,0,0,0,0
LROM2517,0,0,0,0
LROM2620,0,0,0,0
LROM2630,0,0,0,0
LROM2680,0,0,0,0
LROM2710,0,0,0,0
LROM2691,0,0,0,0
LROM2720,0,0,0,0
LROM2740,0,0,0,0
LROM2730,0,0,0,0
LROM2750,0,0,0,0
LROM2745,0,0,0,0
LROM2840,0,0,0,0
LROM2760,0,0,0,0
LROM2842,0,0,0,0
LROM2843,0,0,0,0
LROM2851,0,0,0,0
LROM2844,0,0,0,0
LROM2852,0,0,0,0
LROM2854,0,0,0,0
LROM2856,0,0,0,0
LROM2857,0,0,0,0
LROM2892,0,0,0,0
LROM2898,0,0,0,0
LROM2920,0,0,0,0
LROM2940,0,0,0,0
LROM2945,0,0,0,0
LROM2946,0,0,0,0
LROM2950,0,0,0,0
LROM9005,0,0,0,0
LROM2950A,0,0,0,0
LROM9011,0,0,0,0
LRUSS1100,0,0,0,0
LRUSS1300,0,0,0,0
LSC1120,0,0,0,0
LSC1120A,0,0,0,0
LSC1181,0,0,0,0
LSAIV2200,0,0,0,0
LSC1300,0,0,0,0
LSC1350,0,0,0,0
LSC2004,0,0,0,0
LSC2001,0,0,0,0
LSC2220,0,0,0,0
LSCI2320,0,0,0,0
LSC3001,0,0,0,0
LSCI2320A,0,0,0,0
LSEXM2710,0,0,0,0
LSCI2330,0,0,0,0
LSEXM2711,0,0,0,0
LSEXM2712,0,0,0,0
LSEXM2713,0,0,0,0
LSEXM2720,0,0,0,0
LSEXM2721,0,0,0,0
LSEXM2722,0,0,0,0
LSEXM2810,0,0,0,0
LSEXM2812,0,0,0,0
LSEXM2814,0,0,0,0
LSEXM2825,0,0,0,0
LSEXM2826,0,0,0,0
LSEXM2828,0,0,0,0
LSEXM2827,0,0,0,0
LSEXM2920,0,0,0,0
LSEXM2923,0,0,0,0
LSEXM2924,0,0,0,0
LSEXM2926,0,0,0,0
LSEXM2925,0,0,0,0
LSGED2000,0,0,0,0
LSGED2220,0,0,0,0
LSGED2200,0,0,0,0
LSIGN1101,0,0,0,0
LSIGN1102,0,0,0,0
LSINC1001,0,0,0,0
LSINC1002,0,0,0,0
LSINC1101,0,0,0,0
LSINC1102,0,0,0,0
LSINC1103,0,0,0,0
LSINC1104,0,0,0,0
LSINC1111,0,0,0,0
LSINC1109,0,0,0,0
LSINC1112,0,0,0,0
LSINC1113,0,0,0,0
LSINC1114,0,0,0,0
LSINC1123,0,0,0,0
LSINC1121,0,0,0,0
LSINC1131,0,0,0,0
LSINC1132,0,0,0,0
LSINC1133,0,0,0,0
LSINC1201,0,0,0,0
LSINC1211,0,0,0,0
LSINC1231,0,0,0,0
LSINC1232,0,0,0,0
LSINC1233,0,0,0,0
LSINC1241,0,0,0,0
LSINC1252,0,0,0,0
LSINC1301,0,0,0,0
LSINC1313,0,0,0,0
LSINC1331,0,0,0,0
LSINC1332,0,0,0,0
LSINC1361,0,0,0,0
LSINC1341,0,0,0,0
LSINC1402,0,0,0,0
LSINC1503,0,0,0,0
LSINC1509,0,0,0,0
LSINF2275,0,0,0,0
LSINC1805,0,0,0,0
LSINF2990,0,0,0,0
LSINF2991,0,0,0,0
LSOC2002,0,0,0,0
LSOC2000,0,0,0,0
LSOC2006,0,0,0,0
LSOC2011,0,0,0,0
LSOC2013,0,0,0,0
LSOC2026,0,0,0,0
LSOC2031,0,0,0,0
LSOC2040,0,0,0,0
LSOC2035,0,0,0,0
LSOC2045,0,0,0,0
LSOC2050,0,0,0,0
LSOC2060,0,0,0,0
LSOC2075,0,0,0,0
LSOC2083,0,0,0,0
LSOC2084,0,0,0,0
LSOC2086,0,0,0,0
LSOC2087,0,0,0,0
LSOC2088,0,0,0,0
LSOC2091,0,0,0,0
LSOC2089,0,0,0,0
LSOC2120,0,0,0,0
LSOC2095,0,0,0,0
LSOC2900,0,0,0,0
LSOCA1125,0,0,0,0
LSPED1211,0,0,0,0
LSOCA2900,0,0,0,0
LSPED1212,0,0,0,0
LSPED1213,0,0,0,0
LSPED1214,0,0,0,0
LSPED1215,0,0,0,0
LSPED1221,0,0,0,0
LSPED2015,0,0,0,0
LSPED2030,0,0,0,0
LSPED2010,0,0,0,0
LSPED2040,0,0,0,0
LSPED2047,0,0,0,0
LSPED2900A,0,0,0,0
LSPED2048,0,0,0,0
LSPED2900B,0,0,0,0
LSPOL1125,0,0,0,0
LSPOE2002,0,0,0,0
LSPOL2900A,0,0,0,0
LSPOL2902,0,0,0,0
LSPOL2900B,0,0,0,0
LSPOL2903,0,0,0,0
LSPRI2000,0,0,0,0
LSPRI2005,1,0,0,1
LSPRI2010,0,0,0,0
LSPRI2015,0,0,0,0
LSPRI2020,0,0,0,0
LSPRI2030,0,0,0,0
LSPRI2035,0,0,0,0
LSPRI2040,0,0,0,0
LSPRI2045,0,0,0,0
LSPRI2052,0,0,0,0
LSPRI2055,0,0,0,0
LSPRI2060,0,0,0,0
LSPRI2080,0,0,0,0
LSPRI2085,0,0,0,0
LSPRI2090,0,0,0,0
LSPRI2220,0,0,0,0
LSPRI2200,0,0,0,0
LSPRI2225,1,0,0,0
LSPRI2230,0,0,0,0
LSPRI2300,0,0,0,0
LSPRI2900A,0,0,0,0
LSREL2012,0,0,0,0
LSPRI2900B,0,0,0,0
LSREL2110,0,0,0,0
LSREL2100,0,0,0,0
LSREL2211,0,0,0,0
