id,decarbonization,energy,consumption,environment,climatology,durability,society
MINNEER,0,0,0,0,0,0,0
MINODROI,0,0,0,0,0,0,0
MINOECO,0,0,0,0,0,0,0
MINOFYKI,0,0,0,0,0,0,0
MINOGEST,0,0,0,0,0,0,0
MINORI,0,0,0,0,0,0,0
MINPHYS,0,0,0,0,0,0,0
MINRELI,0,0,0,0,0,0,0
MINSBIM,0,0,0,0,0,0,0
MINSINF,0,0,0,0,0,0,0
MINSOCA,0,0,0,0,0,0,0
MINSPED,0,0,0,1,1,0,0
MINSPOL,0,0,0,0,0,0,0
MINSREL,0,0,0,0,0,0,0
MINSTAT,0,0,0,1,0,0,0
MINSTIC,0,0,0,0,0,0,0
MINTHEO,0,0,0,0,0,0,0
MLEG2MC,0,0,0,0,0,0,0
MNUC2MC,0,0,0,0,0,0,0
MOTR2M,0,0,0,0,0,0,0
MPHM2MC,0,0,0,0,0,0,0
MSSP2MC,0,0,0,0,0,0,0
MULT2M,0,0,0,1,0,0,0
MURG2MC,0,0,0,0,0,0,0
MURG9CE,0,0,0,0,0,0,0
MUSA9CE,0,0,0,0,0,0,0
MUSI1BA,0,0,0,0,0,0,0
MUSI2M,0,0,0,0,0,0,0
MUSI2M1,0,0,0,0,0,0,0
MUSI9CE,0,0,0,0,0,0,0
NANO2MC,0,1,0,0,0,0,0
NECH2MC,0,0,0,0,0,0,0
NEFR9CE,0,0,0,0,0,0,0
NEPE9CE,0,0,0,0,0,0,0
NEUR2MC,0,0,0,0,0,0,0
NOTA2MC,0,0,0,0,0,0,0
OBST2MC,0,0,0,0,0,0,0
OFTA2MC,0,0,0,0,0,0,0
ONCO2MC,0,0,0,0,0,0,0
ONDI9CE,0,0,0,0,0,0,0
ONTO9CE,0,0,0,0,0,0,0
OPES2M,0,0,0,0,0,0,0
ORL2MC,0,0,0,0,0,0,0
ORTD2MC,0,0,0,0,0,0,0
ORTO2MC,0,0,0,0,0,0,0
PARO2MC,0,0,0,0,0,0,0
PATR2MC,0,0,0,0,0,0,0
PEDI2MC,0,0,0,0,0,0,0
PHYS1BA,0,0,0,0,1,1,0
PHYS2A,0,0,0,0,0,0,0
PHYS2M,0,2,0,0,2,1,0
PHYS2M1,0,2,0,0,2,1,0
PNEU2MC,0,0,0,0,0,0,0
