id,decarbonization,energy,consumption,environment,climatology,durability,society
HDDR1215,0,0,0,0,0,0,0
HDDR1216,0,0,0,0,0,0,0
HDDR1220,0,0,0,0,0,0,0
HDDR1241,0,0,0,0,0,0,0
HDDR1251,0,0,0,0,0,0,0
HDDR1310,0,0,0,0,0,0,0
HDDR1311,0,0,0,0,0,0,0
HDDR1312,0,0,0,0,0,0,0
HDDR1313,0,0,0,0,0,0,0
HDDR1314,0,0,0,0,0,0,0
HDDR1316,0,0,0,0,0,0,0
HDDR1317,0,0,0,0,0,0,0
HDDR1330,0,0,0,0,0,0,0
HDDR1360,0,0,0,0,0,0,0
HDDR1361,0,0,0,0,0,0,0
HDDR1363,0,0,0,0,0,0,0
HDPO1110,0,0,0,0,0,0,0
HDPO1111,0,0,0,0,0,0,0
HDPO1120,0,0,0,0,0,0,0
HDPO1122,0,0,0,0,0,0,0
HDPO1125,0,0,0,0,0,0,0
HDPO1150,0,0,0,0,0,0,0
HDPO1152,0,0,0,0,0,0,0
HDPO1190,0,0,0,0,0,0,0
HDPO1211,0,0,0,0,0,0,0
HDPO1220,0,0,0,0,0,0,0
HDPO1221,0,0,0,0,0,0,0
HDPO1222,0,0,0,0,0,0,0
HDPO1230,0,0,0,0,0,0,0
HDPO1231,0,0,0,0,0,0,0
HDPO1290,0,0,0,0,0,0,0
HDPO1311,0,0,0,0,0,0,0
HDPO1312,0,0,0,0,1,0,0
HDPO1315,0,0,0,0,0,0,0
HDPO1316,0,0,0,0,0,0,0
HDPO1317,0,0,0,0,0,0,0
HDPO1319,0,0,0,0,0,0,0
HDPO1321,0,0,0,0,1,1,0
HDPO1390,0,0,0,0,0,0,0
HIST1111,0,0,0,0,0,0,0
HIST1112,0,0,0,0,0,0,0
HIST1115,0,0,0,0,0,0,0
HIST1116,0,0,0,0,0,0,0
HIST1118,0,0,0,0,0,0,0
HIST1122,0,0,0,0,0,0,0
HIST1140,0,0,0,0,0,0,0
HIST1218,0,0,0,0,0,0,0
HIST1226,0,0,0,0,0,0,0
HIST1227,0,0,0,0,0,0,0
HIST1228,0,0,0,0,0,0,0
HIST1229,0,0,0,0,0,0,0
HIST1230,0,0,0,0,0,0,0
HIST1231,0,0,0,0,0,0,0
HIST1282,0,0,0,0,0,0,0
HIST1283,0,0,0,0,0,0,0
