code,shift_score,shiftpatterns,class,teachers,climate_score,climate_patterns,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17
PARO2033-1,0.0,{},2677,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCER0028-2,0.0,{},2678,"['Brigitte\xa0Denis', 'Jonathan\xa0Rappe']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCER0116-1,0.0,{},2679,['Marie\xa0Caillier'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDPH0622-4,0.0,{},2680,['Boris\xa0Jidovtseff'],0.0,{},0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSYC0044-1,0.0,{},2681,['Anne-Sophie\xa0Nyssen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOL1043-1,0.0,{},2682,"['Stoyan\xa0Gaydardzhiev', 'Andreas\xa0Pfennig']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SPAT0011-1,0.0,{},2683,['Pierre\xa0Magain'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIM0722-1,0.0,{},2684,"['Christian\xa0Damblon', 'Marie-Laure\xa0Fauconnier', 'Jean-François\xa0Focant', 'Loïc\xa0Quinton', 'Aurore\xa0Richel']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARO2023-1,0.0,{},2685,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANIM0012-1,0.0,{},2686,"['Nadia\xa0Everaert', 'Martine\xa0Schroyen']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIRI0019-1,0.0,{},2687,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STFE0032-1,0.0,{},2688,['Collégialité'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GCER0083-1,0.0,{},2689,['Handing in : CollégialitéPresentation : Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CINE0013-1,0.0,{},2690,['Michel\xa0Gyory'],0.0,{},0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ATFE0018-1,0.0,{},2691,['N...'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMEM0012-1,0.0,{},2692,['Antonios\xa0Vlassis'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCER0028-3,0.0,{},2693,"['Brigitte\xa0Denis', 'Jonathan\xa0Rappe']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER2150-1,0.0,{},2694,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER2146-1,0.0,{},2695,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA9002-1,0.0,{},2696,"['Giuseppina\xa0Capodici', 'Wilfried\xa0Niessen']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER0184-1,0.0,{},2697,['Wilfried\xa0Niessen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA9009-1,0.0,{},2698,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA0067-1,0.0,{},2699,"['Giuseppina\xa0Capodici', 'Wilfried\xa0Niessen']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEST3763-1,0.0,{},2700,['Sybille\xa0Mertens\xa0de\xa0Wilmars'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER2107-1,0.0,{},2701,['Collégialité'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA9014-1,0.0,{},2702,"['Anne\xa0Chanteux', 'Magali\xa0Herman']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCER0052-1,0.0,{},2703,['Damien\xa0Piron'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER2115-1,0.0,{},2704,['Wilfried\xa0Niessen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HULG9082-1,0.0,{},2705,['Jean-François\xa0Huart'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA0092-1,0.0,{},2706,['Wouter\xa0Torsin'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA0052-1,0.0,{},2707,['Julien\xa0Hambuckers'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQGE0007-1,0.0,{},2708,['Célia\xa0Paquay'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GCER0086-1,0.0,{},2709,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA0023-4,0.0,{},2710,['Georges\xa0Hübner'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FINA0064-1,0.0,{},2711,['Fabien\xa0Boniver'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCIV2042-2,0.0,{},2712,['Jean-Marc\xa0Franssen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER0063-1,0.0,{},2713,['Markus\xa0Fredebeul-Krein'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECA0036-2,0.0,{},2714,['Jean-Philippe\xa0Ponthot'],0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GCER0045-1,0.0,{},2715,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER2137-1,0.0,{},2716,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA0063-1,0.0,{},2717,['Julien\xa0Hambuckers'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCER2135-1,0.0,{},2718,['Barnabé\xa0Walheer'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROI1249-1,0.0,{},2719,['Isabelle\xa0Brévière'],0.0,{},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DROI2019-3,0.0,{},2720,['Frédéric\xa0Janssen'],0.0,{},0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
FINA0057-1,0.0,{},2721,['Isabelle\xa0Richelle'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROI1910-1,0.0,{},2722,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROI1249-3,0.0,{},2723,['Vincent\xa0Sepulchre'],0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MECA0032-1,0.0,{},2724,['Koen\xa0Hillewaert'],0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RCER0029-1,0.0,{},2725,"['Gilles\xa0Colinet', 'Aurore\xa0Degré']",0.0,{},0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PATR2277-1,0.0,{},2726,['Michel\xa0Prégardien'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROI1249-2,0.0,{},2727,"['Isabelle\xa0Brévière', 'Vincent\xa0Sepulchre']",0.0,{},0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
RCER0030-1,0.0,{},2728,"['Frank\xa0Delvigne', 'Grégory\xa0Mahy']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATR2274-1,0.0,{},2729,['Thibaut\xa0Brogneaux'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGRO0001-1,0.0,{},2730,"['Benjamin\xa0Dumont', 'Guy\xa0Mergeai']",0.0,{},0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MECA0528-1,0.17543613514452688,"{""eoliennes cycles brayton"": 1, ""eoliennes cycles"": 1, ""eoliennes"": 1}",2731,['Koen\xa0Hillewaert'],0.0,{},0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
DROI1355-1,0.0,{},2732,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGRO0021-1,0.0,{},2733,"['Benjamin\xa0Dumont', 'Guy\xa0Mergeai']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PHYS3010-2,1.6413798955207484,"{""co2 ges feedbacks"": 1, ""co2 ges"": 1, ""co2"": 1, ""climats vegetation correspondante"": 1, ""climats vegetation"": 1, ""climats"": 1, ""climatique outils investigation"": 1, ""climatique outils"": 1, ""climatique"": 1, ""changement climatique outils"": 1, ""changement climatique"": 1}",2734,['Bernard\xa0Longdoz'],0.560444736111376,"{""changement climatique outils"": 1, ""changement climatique"": 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
SPOL0382-2,0.4446195146974846,"{""rechauffement climatique eau"": 1, ""rechauffement climatique"": 1, ""climatique eau dechets"": 1, ""climatique eau"": 1, ""climatique"": 1}",2735,['Sylviane\xa0Leprince'],0.3190869393621124,"{""rechauffement climatique eau"": 1, ""rechauffement climatique"": 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAT0040-1,0.0,{},2736,['Pierre\xa0Dauby'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL2045-1,0.0,{},2737,['Patrick\xa0du\xa0Jardin'],0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
DROI1360-1,0.0,{},2738,['Marc\xa0Bourgeois'],0.0,{},0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
DROI2018-3,0.0,{},2739,['Xavier\xa0Thiébaut'],0.0,{},0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AERO0003-1,0.0,{},2740,"['Christophe\xa0Collette', 'Grigorios\xa0Dimitriadis']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEGE0041-1,0.6286525452476297,"{""ecologiques contraintes reglementaires"": 1, ""ecologiques contraintes"": 1, ""ecologiques"": 1, ""climatiques biotiques messages"": 1, ""climatiques biotiques"": 1, ""climatiques"": 1}",2741,"['Bernard\xa0Bodson', 'Frédéric\xa0Francis', 'Eric\xa0Haubruge', 'Sébastien\xa0Massart', 'François\xa0Verheggen', 'Bernard\xa0Bodson', 'Frédéric\xa0Francis', 'Eric\xa0Haubruge', 'Ludivine\xa0Lassois', 'Sébastien\xa0Massart', 'François\xa0Verheggen']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DROI1363-1,0.0,{},2742,['Sabine\xa0Garroy'],0.0,{},0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HYDR0012-1,0.0,{},2743,"['Sarah\xa0Garré', 'Youri\xa0Rothfuss']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIM9242-4,0.0,{},2744,['Giorgia\xa0Purcaro'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VEGE0041-2,0.6621355263555078,"{""ecologiques contraintes reglementaires"": 1, ""ecologiques contraintes"": 1, ""ecologiques"": 1, ""climatiques biotiques messages"": 1, ""climatiques biotiques"": 1, ""climatiques"": 1}",2745,"['Bernard\xa0Bodson', 'Frédéric\xa0Francis', 'Eric\xa0Haubruge', 'Sébastien\xa0Massart', 'François\xa0Verheggen']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PAYS0015-1,0.8440986055260216,"{""ecologiques economiques techniques"": 1, ""ecologiques economiques"": 1, ""ecologiques"": 1, ""ecologique economique sociale"": 1, ""ecologique economique"": 1, ""ecologique"": 1}",2746,['Haissam\xa0Jijakli'],0.0,{},0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
FORE0022-3,0.0,{},2747,['Hugues\xa0Claessens'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HULG1002-1,0.0,{},2748,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROI1352-1,0.0,{},2749,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DROI0181-2,0.0,{},2750,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCER0031-1,0.0,{},2751,"['Marc\xa0Bourgeois', 'Damien\xa0Piron']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GIRI0006-1,0.0,{},2752,['Philippe\xa0Donnen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSYC5866-1,0.0,{},2753,['André\xa0Ferrara'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALIM0010-3,0.0,{},2754,['Nadia\xa0Everaert'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDOC0018-1,0.0,{},2755,['Cédric\xa0Heuchenne'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HULG1060-1,0.0,{},2756,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HULG1003-1,0.0,{},2757,['Jacinthe\xa0Dancot'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIRI0010-1,0.0,{},2758,"['Antoine\xa0Clinquart', 'Véronique\xa0Delcenserie', 'Nicolas\xa0Korsak\xa0Koulagenko', 'Marie-Louise\xa0Scippo', 'Bernard\xa0Taminiau', 'Olivier\xa0Vandenberg']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
PSYC5867-1,0.0,{},2759,['André\xa0Ferrara'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECON2279-1,0.0,{},2760,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCER0045-1,0.0,{},2761,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ANIM0029-1,0.2500696917941111,"{""climatique conduit apparition"": 1, ""climatique conduit"": 1, ""climatique"": 1}",2762,"['Yves\xa0Beckers', 'Jérôme\xa0Bindelle', 'Nadia\xa0Everaert']",0.0,{},1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRA0044-1,0.0,{},2763,"['Jacques\xa0Dommes', 'Patrick\xa0Motte']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FORE0042-1,0.0,{},2764,"['Jean-Louis\xa0Doucet', 'Adeline\xa0Fayolle', 'Jean-Louis\xa0Doucet', 'Jean-Louis\xa0Doucet']",0.0,{},0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
STRA0045-1,0.0,{},2765,"['Monique\xa0Carnol', 'Patrick\xa0Dauby']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCU0033-2,0.0,{},2766,['Ninfa\xa0Greco'],0.0,{},0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCU0459-1,0.0,{},2767,"['Ninfa\xa0Greco', 'Aida\xa0Alvera\xa0Azcarate', 'Serge\xa0Scory']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DOCU0047-1,0.0,{},2768,['Carole\xa0Rougeot'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PEDA0007-4,0.0,{},2769,['Florence\xa0Pirard'],0.0,{},0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
DCER0092-2,0.0,{},2770,"['Damien\xa0Dessard', 'Géraldine\xa0Falque', 'Olivier\xa0Michiels', 'Jean-François\xa0Marot', 'Marie\xa0Lansmans', 'Patrick\xa0Lambotte', 'Romain\xa0Salzburger']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDPH1654-1,0.0,{},2771,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEHI0001-1,0.0,{},2772,['Introduction à la géographie humaine : Eléments de géographie historique :'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCER0092-1,0.0,{},2773,"['Damien\xa0Dessard', 'Géraldine\xa0Falque', 'Olivier\xa0Michiels', 'Jean-François\xa0Marot', 'Marie\xa0Lansmans']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VDOC0070-1,0.0,{},2774,['Collégialité'],0.0,{},0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MUSI0042-1,0.0,{},2775,['Céline\xa0Dreze'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCER0196-1,0.0,{},2776,"[""Bases physiques de l'échographie et différentes techniques d'acquisition d'image : CollégialitéTechniques de traitement d'image : CollégialitéAnatomie du cou et de la thyroïde vue en échographie : CollégialitéLes dysthyroïdes : images échographiques, mesures vasculaires, corrélation avec la biologie et la scintigraphie : CollégialitéLe nodule : description et localisation, vascularisation, critères de malignité/bénignité, corrélation scintigraphique : CollégialitéCytoponction : techniques et sélection des nodules : CollégialitéParathyroïdes : CollégialitéAdénopathies : Collégialité""]",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PESU1016-7,0.0,{},2777,"['Catherine\xa0Delfosse', 'Pascal\xa0Detroz', 'Françoise\xa0Jérôme', 'Dominique\xa0Verpoorten', 'Catherine\xa0Delfosse', 'Pascal\xa0Detroz', 'Françoise\xa0Jérôme', 'Dominique\xa0Verpoorten', 'Catherine\xa0Delfosse', 'Pascal\xa0Detroz', 'Françoise\xa0Jérôme', 'Dominique\xa0Verpoorten']",0.0,{},0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
MECA0058-1,0.0,{},2778,['Ludovic\xa0Noels'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANG0840-1,0.0,{},2779,['Marielle\xa0Maréchal'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LANG1954-1,0.0,{},2780,['Marielle\xa0Maréchal'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENVT0021-2,0.0,{},2781,"['Dorothée\xa0Denayer', 'Pierre\xa0M.\xa0Stassart']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANG6012-1,0.0,{},2782,['N...'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANG0840-2,0.0,{},2783,['Marielle\xa0Maréchal'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MCER2092-1,0.0,{},2784,"['Isabelle\xa0Bragard', 'Benoît\xa0Cardos', 'Alexandre\xa0Ghuysen', 'Rebecca\xa0Tubes', 'Isabelle\xa0Bragard', 'Isabelle\xa0Bragard', 'Isabelle\xa0Bragard', 'Benoît\xa0Cardos', 'Rebecca\xa0Tubes', 'Isabelle\xa0Bragard', 'Marie-Rose\xa0Porcu', 'Isabelle\xa0Bragard', 'Patrick\xa0Emonts', 'Alexandre\xa0Ghuysen', 'Isabelle\xa0Bragard', 'Alexandre\xa0Ghuysen', 'Anne-Sophie\xa0Nyssen', 'Isabelle\xa0Bragard', 'Benoît\xa0Cardos', 'Alexandre\xa0Ghuysen', 'Rebecca\xa0Tubes', 'Isabelle\xa0Bragard', 'Alexandre\xa0Ghuysen']",0.0,{},0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CINE0009-1,0.0,{},2785,['Dick\xa0Tomasovic'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTG9070-1,0.0,{},2786,"[""Stage dans deux centres de simulation : CollégialitéStage de préparation au Centre de Simulation Médicale de Liège : CollégialitéTravail pratique : création d'un scénario original par groupe de 2 personnes : Collégialité""]",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCER0015-1,0.0,{},2787,"['Alexis\xa0Filipucci', 'Gaëlle\xa0Jeanmart', 'Denis\xa0Pieret']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDA0007-5,0.0,{},2788,['Florence\xa0Pirard'],0.0,{},0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LANG1955-1,0.0,{},2789,['Marielle\xa0Maréchal'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OCEA0064-1,0.3089160053169475,"{""ecologiques distribution geographique"": 1, ""ecologiques distribution"": 1, ""ecologiques"": 1}",2790,"['Mathieu\xa0Poulicek', 'Annick\xa0Wilmotte']",0.0,{},0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HULG9417-1,0.0,{},2791,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGE0002-1,0.0,{},2792,"['Nicolas\xa0Jacquet', 'Paul\xa0Malumba\xa0Kamba']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ECON0929-1,0.0,{},2793,['Axel\xa0Gautier'],0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FINA0054-1,0.096801439710322,"{""ecosystem in which"": 1, ""ecosystem in"": 1, ""ecosystem"": 1}",2794,['Marie\xa0Lambert'],0.0,{},0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ANIM0005-1,0.0,{},2795,['Nadia\xa0Everaert'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HULG9411-1,0.0,{},2796,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOL1041-1,0.0,{},2797,['Frédéric\xa0Hatert'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCER0070-1,0.0,{},2798,['Nicolas\xa0Petit'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBIO0002-1,0.0,{},2799,"['Franck\xa0Dequiedt', 'Kristel\xa0Van\xa0Steen']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBIM0494-1,0.0,{},2800,"['Pierre\xa0Close', 'Laurence\xa0Delacroix', 'Mireille\xa0Dumoulin', 'Keith\xa0Durkin', 'Julien\xa0Hanson', 'François\xa0Jouret', 'Vincent\xa0Seutin']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBIM0494-2,0.0,{},2801,"['Pierre\xa0Close', 'Laurence\xa0Delacroix', 'Mireille\xa0Dumoulin', 'Keith\xa0Durkin', 'Julien\xa0Hanson', 'François\xa0Jouret', 'Vincent\xa0Seutin']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENE0201-2,0.0,{},2802,['Claire\xa0Remacle'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VDOC0028-1,0.0,{},2803,['Jacques\xa0Mainil'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOC9244-1,0.0,{},2804,['Jacques\xa0Dommes'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENE0446-2,0.0,{},2805,"['Johan\xa0Michaux', 'Claire\xa0Remacle']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCIV2066-1,0.0,{},2806,['Mario\xa0Cools'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCU0459-2,0.0,{},2807,"['Ninfa\xa0Greco', 'Monique\xa0Carnol']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HULG9369-1,0.0,{},2808,[''],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINA0079-1,0.096801439710322,"{""ecosystem in which"": 1, ""ecosystem in"": 1, ""ecosystem"": 1}",2809,['Marie\xa0Lambert'],0.0,{},0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
GENE0441-2,0.0,{},2810,['Claire\xa0Remacle'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETE2074-1,0.0,{},2811,['Johann\xa0Detilleux'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOL2016-3,0.0,{},2812,"['Nicolas\xa0Gengler', 'Ludivine\xa0Lassois', 'Hervé\xa0Vanderschuren']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIM9277-1,0.0,{},2813,['Dominique\xa0Toye'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENE0441-1,0.0,{},2814,"['Claire\xa0Remacle', 'Claire\xa0Remacle']",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENE0445-1,0.0,{},2815,['Franck\xa0Dequiedt'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENE0121-2,0.0,{},2816,['Vincent\xa0Bours'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENU0018-3,0.0,{},2817,['Pierre\xa0Dewallef'],0.0,{},0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CHIM0055-1,0.0,{},2818,['Jean-Marc\xa0Schweitzer'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOCI1006-1,0.0,{},2819,"['Mona\xa0Claro', 'Annie\xa0Cornet', 'Catherine\xa0Fallon', 'Marie-Elisabeth\xa0Henneau']",0.0,{},0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
GENE0003-1,0.0,{},2820,['Marc\xa0Hanikenne'],0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VETE1068-1,0.0,{},2821,['Michel\xa0Georges'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOL0225-3,0.0,{},2822,['Nathalie\xa0Fagel'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LROM0011-1,0.0,{},2823,"['Fanny\xa0Barnabé', 'Björn-Olav\xa0Dozo']",0.0,{},0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GEOL0209-1,0.0,{},2824,['Jacqueline\xa0Vander\xa0Auwera'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOL0321-1,0.0,{},2825,['Nathalie\xa0Fagel'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOL0282-2,0.0,{},2826,['Nathalie\xa0Fagel'],0.0,{},0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOL0213-1,0.0,{},2827,['Bernard\xa0Bingen'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOCI0096-1,0.0,{},2828,['Madilu\xa0Kakunga'],0.0,{},0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
